sample_id,split,scenario_instance_id,scenario_type,timestamp_s,window_duration_s,boundary_case,gps_valid,gps_speed_kmh,imu_valid,pitch_abs_deg,roll_abs_deg,roll_error_deg,outward_rate_deg_s,imu_attention_duration_ms,imu_urgent_consistent_samples,acc_norm_mean_mps2,acc_delta_signed_mps2,acc_change_abs_mps2,jerk_abs_mps3,radar_valid,radar_target_count,radar_path_target_count,radar_min_distance_m,radar_relative_speed_mps,radar_closing_speed_mps,radar_ttc_s,vision_valid,object_count,path_object_count,max_path_bottom_ratio,box_growth_rate_per_s,growth_duration_s,visual_tau_s,vision_confidence,imu_rule_score,motion_rule_score,radar_rule_score,vision_rule_score,rule_score,risk_label,risk_label_name,hard_rule_triggered,trigger_reason
tra-02927,train,tra-1-01126,radar_attention,1544.627,1.0,0,1,5.821,1,2.1653,1.5782,2.2682,1.3109,94.23,0,9.9135,-0.7054,0.7054,0.1041,1,1,1,9.0773,-3.1441,3.1441,2.8871,1,0,0,0.0,0.0,0.0,,0.0,0.116092,0.164593,0.609786,0.0,0.609786,1,中,0,radar
tra-02928,train,tra-2-00211,radar_urgent,48.22,1.0,0,1,18.4693,1,1.9537,3.6431,2.6117,1.7263,26.9,1,9.5672,-0.0755,0.0755,0.466,1,4,1,4.5758,-3.0273,3.0273,1.5115,1,0,0,0.0,0.0,0.0,,0.0,0.139746,0.03262,0.818654,0.0,0.818654,2,高,1,radar
tra-02929,train,tra-2-00889,vision_looming_urgent,1383.776,1.0,0,0,,1,1.8859,1.3985,3.7356,0.2321,5.08,1,9.8914,0.4697,0.4697,1.1507,1,0,0,,0.0,0.0,,1,2,1,0.6943,0.5685,0.7666,1.7071,0.8196,0.137245,0.109597,0.0,0.795148,0.795148,2,高,1,vision
tra-02930,train,tra-0-01372,visual_path_candidate,289.981,1.0,0,1,20.8531,1,2.5831,4.4587,3.9581,2.795,58.56,0,9.788,0.4723,0.4723,1.4778,1,0,0,,0.0,0.0,,1,4,2,0.4444,0.0,0.0,,0.7216,0.216794,0.110203,0.0,0.074,0.216794,0,低,0,imu
tra-02931,train,tra-2-00172,radar_urgent,343.54,1.0,0,1,8.0557,1,0.3119,6.1864,2.7649,2.4748,15.42,1,9.8164,0.7089,0.7089,2.7775,1,1,1,2.1438,-1.8179,1.8179,1.1793,1,0,0,0.0,0.0,0.0,,0.0,0.166066,0.194425,0.858511,0.0,0.858511,2,高,1,radar
tra-02932,train,tra-1-01180,vision_path_near,1469.36,1.0,0,0,,1,3.0972,1.762,2.7352,0.5541,77.37,0,9.5798,-0.4203,0.4203,3.2109,1,0,0,,0.0,0.0,,1,1,1,0.6736,0.0,0.0,,0.9165,0.111247,0.224763,0.0,0.456,0.456,1,中,0,vision
tra-02933,train,tra-1-00194,vision_path_near,842.658,1.0,0,0,,1,2.8945,4.67,1.62,2.4512,45.9,0,9.5798,0.5298,0.5298,1.1481,1,0,0,,0.0,0.0,,1,5,2,0.6476,0.0,0.0,,0.7025,0.125334,0.12362,0.0,0.412667,0.412667,1,中,0,vision
tra-02934,train,tra-0-00711,normal_straight,1483.437,1.0,0,1,7.8609,1,1.8228,4.9471,2.8597,1.7491,28.42,1,9.5595,-0.3195,0.3195,0.5341,1,0,0,,0.0,0.0,,1,0,0,0.0,0.0,0.0,,0.0,0.149064,0.07455,0.0,0.0,0.149064,0,低,0,imu
tra-02935,train,tra-1-01561,sustained_outward_lean,1756.54,1.0,0,1,14.1035,1,0.5413,13.2314,10.8726,7.2541,529.1227,0,9.6746,-0.5069,0.5069,0.3265,1,0,0,,0.0,0.0,,1,0,0,0.0,0.0,0.0,,0.0,0.505771,0.118277,0.0,0.0,0.505771,1,中,0,imu
tra-02936,train,tra-0-01566,sensor_gap,1233.244,1.0,0,1,5.0884,1,1.2612,3.77,1.4794,0.9086,19.58,1,9.6659,0.3465,0.3465,1.1028,1,0,0,,0.0,0.0,,0,0,0,0.0,0.0,0.0,,0.0,0.07722,0.08085,0.0,0.0,0.08085,0,低,0,motion
tra-02937,train,tra-2-00407,predicted_lateral_instability,897.178,1.0,0,1,13.0719,1,3.1038,26.8953,19.1911,20.3489,390.6362,3,9.8909,-0.1365,0.1365,3.449,1,0,0,,0.0,0.0,,1,0,0,0.0,0.0,0.0,,0.0,0.892951,0.24143,0.0,0.0,0.892951,2,高,1,imu
tra-02938,train,tra-1-00087,vision_path_near,759.694,1.0,0,0,,1,0.3561,1.3449,1.2553,2.5193,43.23,1,9.5881,-0.1299,0.1299,1.7372,1,0,0,,0.0,0.0,,1,3,2,0.6545,0.0,0.0,,0.6718,0.114476,0.121604,0.0,0.424167,0.424167,1,中,0,vision
tra-02939,train,tra-0-01151,normal_straight,1359.587,1.0,0,1,20.9653,1,0.7284,2.2977,3.9906,2.0197,75.95,0,9.6038,0.7195,0.7195,2.3854,1,0,0,,0.0,0.0,,1,0,0,0.0,0.0,0.0,,0.0,0.196223,0.167883,0.0,0.0,0.196223,0,低,0,imu
tra-02940,train,tra-0-01698,normal_turn,1721.567,1.0,1,0,,1,0.3445,15.9746,1.4787,0.3748,104.83,1,9.5702,-0.4006,0.4006,2.1555,1,0,0,,0.0,0.0,,1,0,0,0.0,0.0,0.0,,0.0,0.062249,0.150885,0.0,0.0,0.150885,0,低,0,motion
tra-02941,train,tra-1-01695,radar_attention,91.087,1.0,0,1,22.2022,1,0.9326,1.7962,0.744,0.3489,115.77,0,9.9763,-0.3804,0.3804,1.5321,1,1,1,7.4702,-2.8232,2.8232,2.646,1,0,0,0.0,0.0,0.0,,0.0,0.035809,0.107247,0.666043,0.0,0.666043,1,中,0,radar
tra-02942,train,tra-1-01568,radar_attention,1041.96,1.0,0,0,,1,0.6884,3.5041,1.3478,0.1285,85.97,1,10.0255,-0.8387,0.8387,0.4803,1,3,1,6.8538,-2.3885,2.3885,2.8695,1,0,0,0.0,0.0,0.0,,0.0,0.050771,0.195697,0.613893,0.0,0.613893,1,中,0,radar
tra-02943,train,tra-0-00101,normal_turn,326.843,1.0,0,0,,1,2.4649,9.3729,4.0283,4.1533,51.13,0,9.7681,0.327,0.327,0.3976,1,0,0,,0.0,0.0,,1,0,0,0.0,0.0,0.0,,0.0,0.257283,0.0763,0.0,0.0,0.257283,0,低,0,imu
tra-02944,train,tra-0-00924,sensor_gap,1760.745,1.0,0,1,18.5289,1,3.6158,1.1635,0.6994,0.537,15.62,0,9.9612,-0.4559,0.4559,1.3317,1,0,0,,0.0,0.0,,0,0,0,0.0,0.0,0.0,,0.0,0.039515,0.106377,0.0,0.0,0.106377,0,低,0,motion
tra-02945,train,tra-2-00252,severe_acc_change,1454.016,1.0,0,0,,1,1.5757,1.7198,1.7579,2.5763,92.68,0,9.8278,-7.4315,7.4315,11.8392,1,0,0,,0.0,0.0,,1,0,0,0.0,0.0,0.0,,0.0,0.133663,0.84589,0.0,0.0,0.84589,2,高,1,motion
tra-02946,train,tra-2-01094,multisensor_high,991.561,1.0,0,0,,1,1.5925,1.3219,3.0982,0.9365,17.02,0,9.9745,0.1557,0.1557,3.0518,1,4,1,1.6684,-0.832,0.832,2.0053,1,5,2,0.8762,0.5845,0.6878,1.7754,0.7223,0.134659,0.213626,0.759409,0.786952,0.786952,2,高,1,vision
tra-02947,train,tra-1-01152,road_bump,1701.785,1.0,0,1,9.8762,1,2.7158,0.5591,1.5801,1.9544,6.47,1,9.6552,1.7906,1.7906,7.6048,1,0,0,,0.0,0.0,,1,0,0,0.0,0.0,0.0,,0.0,0.110027,0.532336,0.0,0.0,0.532336,1,中,0,motion
tra-02948,train,tra-1-00146,radar_attention,54.359,1.0,0,1,19.2729,1,0.7321,4.1502,0.9402,0.9332,12.71,1,9.5585,0.7545,0.7545,3.4524,1,1,1,6.4717,-2.349,2.349,2.7551,1,0,0,0.0,0.0,0.0,,0.0,0.059037,0.241668,0.640586,0.0,0.640586,1,中,0,radar
tra-02949,train,tra-2-00616,predicted_lateral_instability,208.92,1.0,0,1,18.2726,1,0.4531,23.5105,16.6598,16.1518,253.5044,3,9.6677,-0.2642,0.2642,1.0656,1,0,0,,0.0,0.0,,1,0,0,0.0,0.0,0.0,,0.0,0.806364,0.074592,0.0,0.0,0.806364,2,高,1,imu
tra-02950,train,tra-2-00790,predicted_lateral_instability,425.867,1.0,0,1,21.4741,1,3.3956,25.4568,20.9772,16.8549,270.8776,3,9.8848,0.1648,0.1648,3.2233,1,0,0,,0.0,0.0,,1,0,0,0.0,0.0,0.0,,0.0,0.910498,0.225631,0.0,0.0,0.910498,2,高,1,imu
tra-02951,train,tra-0-01913,normal_turn,305.019,1.0,0,1,24.2455,1,2.5345,17.231,3.3379,3.4417,84.7,0,10.0137,0.5619,0.5619,0.605,1,0,0,,0.0,0.0,,1,0,0,0.0,0.0,0.0,,0.0,0.213194,0.13111,0.0,0.0,0.213194,0,低,0,imu
tra-02952,train,tra-1-00609,moderate_acc_change,314.442,1.0,0,0,,1,3.5929,5.9023,3.8416,2.1689,46.43,0,9.7412,-4.4906,4.4906,5.3991,1,0,0,,0.0,0.0,,1,0,0,0.0,0.0,0.0,,0.0,0.195185,0.64906,0.0,0.0,0.64906,1,中,0,motion
tra-02953,train,tra-0-00013,sensor_gap,69.173,1.0,1,1,18.8434,1,0.9606,1.8459,2.7309,0.0887,35.97,0,9.5513,-0.0406,0.0406,2.235,0,0,0,,0.0,0.0,,1,0,0,0.0,0.0,0.0,,0.0,0.098065,0.15645,0.0,0.0,0.15645,0,低,0,motion
tra-02954,train,tra-2-00076,multisensor_high,1656.054,1.0,0,1,12.1517,1,0.9357,1.7828,2.7161,1.7129,99.99,0,9.7316,2.2476,2.2476,8.7935,1,3,1,1.18,-1.0781,1.0781,1.0945,1,4,2,0.8925,1.0401,0.9359,0.8339,0.6578,0.143025,0.615545,0.868685,0.899932,0.899932,2,高,1,vision
tra-02955,train,tra-0-01247,normal_turn,1356.283,1.0,0,0,,1,0.0337,18.9485,3.8467,4.4329,61.93,1,9.5761,-0.3899,0.3899,0.8298,1,0,0,,0.0,0.0,,1,0,0,0.0,0.0,0.0,,0.0,0.258756,0.090977,0.0,0.0,0.258756,0,低,0,imu
tra-02956,train,tra-1-00172,radar_attention,18.832,1.0,0,1,21.1558,1,2.6301,4.4258,1.0254,1.1731,88.78,0,9.9431,-0.6608,0.6608,1.502,1,1,1,5.4272,-2.0743,2.0743,2.6164,1,0,0,0.0,0.0,0.0,,0.0,0.068736,0.154187,0.672949,0.0,0.672949,1,中,0,radar
tra-02957,train,tra-1-00065,moderate_acc_change,1732.07,1.0,1,0,,1,2.3401,1.1764,0.565,0.7259,46.76,0,9.7609,4.8741,4.8741,5.7023,1,0,0,,0.0,0.0,,1,0,0,0.0,0.0,0.0,,0.0,0.0401,0.68741,0.0,0.0,0.68741,1,中,0,motion
tra-02958,train,tra-1-00969,sustained_outward_lean,1714.209,1.0,0,0,,1,2.2558,14.0333,13.7627,8.7036,421.8155,1,9.6175,0.7144,0.7144,3.3163,1,0,0,,0.0,0.0,,1,0,0,0.0,0.0,0.0,,0.0,0.600264,0.232141,0.0,0.0,0.600264,1,中,0,imu
tra-02959,train,tra-1-01166,sustained_outward_lean,1386.021,1.0,0,0,,1,3.8812,10.969100000000001,10.6021,8.2119,557.0177,0,9.5882,-0.2725,0.2725,3.6487,1,0,0,,0.0,0.0,,1,0,0,0.0,0.0,0.0,,0.0,0.517338,0.255409,0.0,0.0,0.517338,1,中,0,imu
tra-02960,train,tra-2-00202,predicted_lateral_instability,1738.429,1.0,1,0,,1,1.2855,17.3746,15.0253,15.7781,471.7583,3,9.7855,0.1073,0.1073,2.5308,1,0,0,,0.0,0.0,,1,0,0,0.0,0.0,0.0,,0.0,0.7,0.177156,0.0,0.0,0.7,2,高,1,imu
tra-02961,train,tra-2-00703,severe_acc_change,546.173,1.0,0,0,,1,1.7494,6.9572,1.2421,2.4816,106.52,0,9.8728,-7.9707,7.9707,10.8302,1,0,0,,0.0,0.0,,1,0,0,0.0,0.0,0.0,,0.0,0.112958,0.878242,0.0,0.0,0.878242,2,高,1,motion
tra-02962,train,tra-0-01338,sensor_gap,1634.753,1.0,0,1,11.9712,1,0.9328,1.8593,3.3094,1.1905,105.98,1,9.692,-0.8737,0.8737,0.9113,0,0,0,,0.0,0.0,,1,0,0,0.0,0.0,0.0,,0.0,0.149163,0.203863,0.0,0.0,0.203863,0,低,0,motion
tra-02963,train,tra-1-01736,road_bump,1575.448,1.0,0,1,9.4639,1,2.5215,3.6917,0.4872,1.4468,37.68,1,9.1586,-2.4204,2.4204,6.2937,1,0,0,,0.0,0.0,,1,0,0,0.0,0.0,0.0,,0.0,0.057562,0.44204,0.0,0.0,0.44204,1,中,0,motion
tra-02964,train,tra-0-01111,normal_straight,841.458,1.0,1,1,20.2177,1,3.2204,3.3141,1.6341,1.708,42.9,0,9.6815,0.3178,0.3178,1.7088,1,0,0,,0.0,0.0,,1,0,0,0.0,0.0,0.0,,0.0,0.105018,0.119616,0.0,0.0,0.119616,0,低,0,motion
tra-02965,train,tra-1-00536,vision_looming_attention,796.444,1.0,0,0,,1,1.3265,0.8806,2.9951,2.3777,82.05,0,9.7875,-0.3091,0.3091,2.3732,1,0,0,,0.0,0.0,,1,3,3,0.6552,0.3817,0.7985,2.8156,0.6239,0.171404,0.166124,0.0,0.62636,0.62636,1,中,0,vision
tra-02966,train,tra-1-00643,sustained_outward_lean,1010.132,1.0,0,1,22.372,1,2.1498,12.0274,10.6354,6.5055,448.0881,1,9.9853,0.7823,0.7823,1.7392,1,0,0,,0.0,0.0,,1,0,0,0.0,0.0,0.0,,0.0,0.486262,0.182537,0.0,0.0,0.486262,1,中,0,imu
tra-02967,train,tra-0-00027,normal_straight,1476.698,1.0,0,0,,1,0.1093,0.4634,1.3657,2.071,16.96,1,9.7523,0.8607,0.8607,3.6104,1,0,0,,0.0,0.0,,1,0,0,0.0,0.0,0.0,,0.0,0.105787,0.252728,0.0,0.0,0.252728,0,低,0,motion
tra-02968,train,tra-0-01862,visual_path_candidate,1317.518,1.0,0,1,20.7716,1,2.3845,5.9511,0.982,0.9418,22.32,0,9.6358,0.0251,0.0251,3.0126,1,0,0,,0.0,0.0,,1,2,2,0.4311,0.0,0.0,,0.8057,0.06074,0.210882,0.0,0.051833,0.210882,0,低,0,motion
tra-02969,train,tra-1-01306,radar_attention,1312.772,1.0,1,1,12.9305,1,2.0254,5.9166,4.3243,1.6761,92.28,0,9.7246,-0.7048,0.7048,2.2848,1,2,1,6.4853,-1.6396,1.6396,3.9554,1,0,0,0.0,0.0,0.0,,0.0,0.198281,0.164453,0.360516,0.0,0.360516,1,中,0,radar
tra-02970,train,tra-2-00391,multisensor_high,177.399,1.0,0,0,,1,0.9857,0.896,1.2779,1.239,78.33,1,9.888,3.8333,3.8333,7.6137,1,1,1,1.5798,-2.4089,2.4089,0.6558,1,5,1,0.8883,0.4641,0.2795,2.0121,0.9064,0.079418,0.58333,0.921319,0.758548,0.921319,2,高,1,radar
tra-02971,train,tra-1-01123,road_bump,205.141,1.0,1,1,5.6766,1,3.465,3.9178,4.1159,1.2109,1.55,0,10.4579,-1.6442,1.6442,5.8651,1,0,0,,0.0,0.0,,1,0,0,0.0,0.0,0.0,,0.0,0.177962,0.410557,0.0,0.0,0.410557,1,中,0,motion
tra-02972,train,tra-2-00843,multisensor_high,1644.561,1.0,0,1,20.6807,1,2.8431,2.8348,0.2507,1.5147,102.82,1,9.9507,0.4956,0.4956,1.8081,1,4,1,0.6781,-0.8777,0.8777,0.7726,1,1,1,0.8997,1.0674,0.2057,0.9968,0.8989,0.051186,0.126567,0.907305,0.880384,0.907305,2,高,1,radar
tra-02973,train,tra-1-01370,sustained_outward_lean,316.558,1.0,0,1,14.4287,1,3.8155,13.99,11.5029,7.2386,575.3076,0,9.9697,0.4117,0.4117,3.5596,1,0,0,,0.0,0.0,,1,0,0,0.0,0.0,0.0,,0.0,0.520188,0.249172,0.0,0.0,0.520188,1,中,0,imu
tra-02974,train,tra-2-00694,severe_acc_change,212.97,1.0,0,1,5.4234,1,3.7024,2.3881,1.9903,2.8646,23.53,0,9.9542,8.1279,8.1279,12.714,1,0,0,,0.0,0.0,,1,0,0,0.0,0.0,0.0,,0.0,0.149869,0.887674,0.0,0.0,0.887674,2,高,1,motion
tra-02975,train,tra-0-00596,normal_straight,919.618,1.0,0,1,9.9397,1,2.5857,6.5465,0.2356,2.0093,81.5,0,9.7735,0.2952,0.2952,1.3348,1,0,0,,0.0,0.0,,1,0,0,0.0,0.0,0.0,,0.0,0.064506,0.093436,0.0,0.0,0.093436,0,低,0,motion
tra-02976,train,tra-0-00031,normal_turn,129.37,1.0,0,0,,1,2.3113,8.8416,2.6752,0.3967,118.48,0,9.8511,-0.2109,0.2109,1.568,1,0,0,,0.0,0.0,,1,0,0,0.0,0.0,0.0,,0.0,0.10474,0.10976,0.0,0.0,0.10976,0,低,0,motion
tra-02977,train,tra-0-02094,normal_turn,862.91,1.0,1,1,14.0194,1,1.7277,16.5612,3.4355,4.1516,25.02,0,9.814,0.2385,0.2385,1.2921,1,0,0,,0.0,0.0,,1,0,0,0.0,0.0,0.0,,0.0,0.236487,0.090447,0.0,0.0,0.236487,0,低,0,imu
tra-02978,train,tra-0-00402,normal_turn,391.847,1.0,0,1,15.6243,1,0.1259,9.3826,0.7511,3.62,104.52,0,9.7067,-0.7959,0.7959,0.6125,1,0,0,,0.0,0.0,,1,0,0,0.0,0.0,0.0,,0.0,0.127648,0.18571,0.0,0.0,0.18571,0,低,0,motion
tra-02979,train,tra-1-01072,vision_looming_attention,1069.781,1.0,0,0,,1,2.7059,4.1204,1.479,2.8448,8.4,1,9.6874,-0.7398,0.7398,1.114,1,0,0,,0.0,0.0,,1,5,1,0.6525,0.353,0.7099,2.9366,0.63,0.131419,0.17262,0.0,0.598127,0.598127,1,中,0,vision
tra-02980,train,tra-0-00495,normal_straight,572.731,1.0,0,0,,1,2.3456,6.4665,2.3842,1.9922,87.55,0,9.9937,-0.2404,0.2404,3.2618,1,0,0,,0.0,0.0,,1,0,0,0.0,0.0,0.0,,0.0,0.139229,0.228326,0.0,0.0,0.228326,0,低,0,motion
tra-02981,train,tra-2-00192,predicted_lateral_instability,209.55,1.0,0,1,9.0138,1,1.6325,19.5481,15.4327,20.4831,725.4105,3,9.6884,-0.7265,0.7265,2.2567,1,0,0,,0.0,0.0,,1,0,0,0.0,0.0,0.0,,0.0,0.824844,0.169517,0.0,0.0,0.824844,2,高,1,imu
tra-02982,train,tra-2-00420,vision_looming_urgent,1599.638,1.0,0,1,17.7922,1,2.0111,2.9693,3.3674,2.9891,37.2,0,9.8287,-0.7351,0.7351,1.5781,1,0,0,,0.0,0.0,,1,4,1,0.6568,0.6831,0.6618,1.5345,0.9203,0.201554,0.171523,0.0,0.81586,0.81586,2,高,1,vision
tra-02983,train,tra-2-01170,radar_urgent,838.578,1.0,0,0,,1,2.74,5.3835,0.6035,0.1731,105.43,1,9.8981,0.5369,0.5369,2.2044,1,3,1,1.2203,-2.2995,2.2995,0.5307,1,0,0,0.0,0.0,0.0,,0.0,0.025969,0.154308,0.936328,0.0,0.936328,2,高,1,radar
tra-02984,train,tra-2-00449,severe_acc_change,550.804,1.0,0,1,12.8207,1,0.0779,2.0977,1.7218,1.7776,112.96,0,9.778,-6.3582,6.3582,13.1444,1,0,0,,0.0,0.0,,1,0,0,0.0,0.0,0.0,,0.0,0.110036,0.794332,0.0,0.0,0.794332,2,高,1,motion
tra-02985,train,tra-1-00956,vision_looming_attention,859.764,1.0,0,1,10.0807,1,0.4374,6.1399,3.4758,2.2582,35.4,1,9.9487,0.4488,0.4488,3.3401,1,0,0,,0.0,0.0,,1,3,1,0.7861,0.3812,0.2897,2.6653,0.6753,0.184883,0.233807,0.0,0.66143,0.66143,1,中,0,vision
tra-02986,train,tra-1-01573,sustained_outward_lean,252.956,1.0,1,1,17.5521,1,3.8102,13.982399999999998,10.0452,8.9246,153.7015,1,9.7504,0.6858,0.6858,2.226,1,0,0,,0.0,0.0,,1,0,0,0.0,0.0,0.0,,0.0,0.517647,0.16002,0.0,0.0,0.517647,1,中,0,imu
tra-02987,train,tra-2-01090,severe_acc_change,200.639,1.0,0,1,15.0574,1,0.6996,5.3421,2.3281,0.3009,60.55,0,9.8825,8.8558,8.8558,16.535,1,0,0,,0.0,0.0,,1,0,0,0.0,0.0,0.0,,0.0,0.089909,0.931348,0.0,0.0,0.931348,2,高,1,motion
tra-02988,train,tra-0-01662,distant_obstacle_off_path,875.442,1.0,0,0,,1,1.3579,4.9754,4.4738,0.3368,60.1,0,9.9527,0.007,0.007,2.2869,1,2,0,25.567,-2.3852,2.3852,10.719,1,5,0,0.0,0.0,0.0,,0.9143,0.166013,0.160083,0.130625,0.0,0.166013,0,低,0,imu
tra-02989,train,tra-2-01005,multisensor_high,1375.016,1.0,0,1,10.6598,1,2.7093,6.7934,0.0967,1.2122,102.8,0,9.8002,-4.5834,4.5834,9.7903,1,1,1,1.0428,-1.5904,1.5904,0.6557,1,4,1,0.745,0.6129,0.8198,1.4973,0.7894,0.037326,0.685321,0.921331,0.820324,0.921331,2,高,1,radar
tra-02990,train,tra-2-01118,severe_acc_change,354.842,1.0,0,0,,1,0.9436,0.8837,2.0696,2.7532,50.65,0,9.6079,-6.1401,6.1401,16.3354,1,0,0,,0.0,0.0,,1,0,0,0.0,0.0,0.0,,0.0,0.149526,0.890062,0.0,0.0,0.890062,2,高,1,motion
tra-02991,train,tra-1-01666,radar_attention,923.856,1.0,0,0,,1,0.7022,3.1094,0.6558,0.5559,102.2,1,9.8002,-0.8692,0.8692,3.209,1,2,1,2.0549,-0.5342,0.5342,3.8466,1,0,0,0.0,0.0,0.0,,0.0,0.038518,0.22463,0.385903,0.0,0.385903,1,中,0,radar
tra-02992,train,tra-2-01269,predicted_lateral_instability,519.603,1.0,0,1,23.8085,1,3.7524,23.9607,19.7212,22.0802,272.742,3,9.7677,0.7961,0.7961,1.7167,1,0,0,,0.0,0.0,,1,0,0,0.0,0.0,0.0,,0.0,0.910347,0.185757,0.0,0.0,0.910347,2,高,1,imu
tra-02993,train,tra-0-01676,radar_receding,1448.423,1.0,0,1,16.968,1,1.4854,3.497,1.2886,1.7831,57.38,0,9.9875,0.0045,0.0045,1.1938,1,1,0,8.1655,1.5989,0.0,,1,0,0,0.0,0.0,0.0,,0.0,0.095028,0.083566,0.0,0.0,0.095028,0,低,0,imu
tra-02994,train,tra-2-01168,multisensor_high,1357.72,1.0,1,0,,1,1.0651,1.3614,3.2462,2.7375,114.46,0,9.7596,-0.2709,0.2709,1.8615,1,2,1,2.0517,-1.7359,1.7359,1.1819,1,4,2,0.9541,1.28,0.2276,0.8001,0.6597,0.190267,0.130305,0.858199,0.903988,0.903988,2,高,1,vision
tra-02995,train,tra-1-00565,radar_attention,310.715,1.0,0,1,20.1105,1,1.8017,1.1873,2.5983,0.5318,64.41,0,9.5541,-0.0342,0.0342,0.5162,1,2,1,7.8924,-2.5168,2.5168,3.1359,1,0,0,0.0,0.0,0.0,,0.0,0.105831,0.036134,0.551733,0.0,0.551733,1,中,0,radar
tra-02996,train,tra-0-01441,sensor_gap,262.465,1.0,0,0,,1,0.0186,6.071,0.7565,0.4403,100.23,1,9.5988,-0.6946,0.6946,2.9067,1,0,0,,0.0,0.0,,0,0,0,0.0,0.0,0.0,,0.0,0.038806,0.203469,0.0,0.0,0.203469,0,低,0,motion
tra-02997,train,tra-2-00455,radar_urgent,519.178,1.0,0,1,20.7335,1,3.1155,6.6888,3.6832,2.5041,92.43,1,9.7867,-0.0975,0.0975,3.6626,1,3,1,3.3595,-2.3557,2.3557,1.4261,1,0,0,0.0,0.0,0.0,,0.0,0.199027,0.256382,0.8289,0.0,0.8289,2,高,1,radar
tra-02998,train,tra-1-00345,road_bump,47.464,1.0,0,1,11.0102,1,3.6288,0.4104,2.9722,2.3358,37.72,0,8.9665,-2.3895,2.3895,6.4531,1,0,0,,0.0,0.0,,1,0,0,0.0,0.0,0.0,,0.0,0.169429,0.451717,0.0,0.0,0.451717,1,中,0,motion
tra-02999,train,tra-2-00594,predicted_lateral_instability,1009.134,1.0,0,0,,1,3.9116,13.951,10.6717,20.2713,716.3645,3,9.98,-0.6628,0.6628,3.3284,1,0,0,,0.0,0.0,,1,0,0,0.0,0.0,0.0,,0.0,0.7,0.232988,0.0,0.0,0.7,2,高,1,imu
tra-03000,train,tra-2-01306,predicted_lateral_instability,499.445,1.0,0,1,5.4484,1,0.7114,21.4013,14.3113,24.9177,331.3581,3,9.69,0.4848,0.4848,1.148,1,0,0,,0.0,0.0,,1,0,0,0.0,0.0,0.0,,0.0,0.83914,0.11312,0.0,0.0,0.83914,2,高,1,imu
tra-03001,train,tra-2-00368,severe_acc_change,1784.841,1.0,0,1,12.0399,1,1.0926,1.5974,2.1286,1.0645,92.65,0,9.8208,8.409,8.409,17.695,1,0,0,,0.0,0.0,,1,0,0,0.0,0.0,0.0,,0.0,0.104307,0.93085,0.0,0.0,0.93085,2,高,1,motion
tra-03002,train,tra-2-00274,vision_looming_urgent,1514.395,1.0,1,1,20.1012,1,1.7076,0.4433,4.4833,1.9661,89.22,0,9.8515,-0.6949,0.6949,0.9428,1,0,0,,0.0,0.0,,1,3,2,0.792,0.3782,0.8635,2.4889,0.6646,0.211966,0.162143,0.0,0.701332,0.701332,2,高,1,vision
tra-03003,train,tra-2-01305,vision_looming_urgent,1644.886,1.0,0,1,6.6472,1,1.7711,4.8094,2.1301,0.1477,80.32,1,9.9256,-0.2515,0.2515,3.5872,1,0,0,,0.0,0.0,,1,3,3,0.9489,0.7126,0.4318,1.3631,0.9179,0.078689,0.251104,0.0,0.836428,0.836428,2,高,1,vision
tra-03004,train,tra-1-00355,vision_looming_attention,1155.092,1.0,0,1,22.0608,1,3.8705,2.9511,1.5306,2.4503,51.8,1,9.7955,-0.3736,0.3736,2.1982,1,0,0,,0.0,0.0,,1,1,1,0.6929,0.3925,0.9897,2.732,0.8084,0.122179,0.153874,0.0,0.645867,0.645867,1,中,0,vision
tra-03005,train,tra-0-00782,normal_turn,218.443,1.0,0,0,,1,2.4242,14.6991,0.9409,3.2692,75.86,1,9.6495,-0.5962,0.5962,0.6264,1,0,0,,0.0,0.0,,1,0,0,0.0,0.0,0.0,,0.0,0.124469,0.139113,0.0,0.0,0.139113,0,低,0,motion
tra-03006,train,tra-0-01258,radar_receding,748.075,1.0,0,0,,1,2.7789,2.9515,1.3496,2.3011,52.04,1,9.7152,-0.2194,0.2194,2.8091,1,3,0,7.436,0.7354,0.0,,1,0,0,0.0,0.0,0.0,,0.0,0.111667,0.196637,0.0,0.0,0.196637,0,低,0,motion
tra-03007,train,tra-0-01738,visual_path_candidate,909.425,1.0,0,1,6.0149,1,2.9647,2.9353,0.2966,1.3318,53.43,1,9.6225,-0.2911,0.2911,2.7078,1,0,0,,0.0,0.0,,1,2,2,0.4931,0.0,0.0,,0.8758,0.047671,0.189546,0.0,0.155167,0.189546,0,低,0,motion
tra-03008,train,tra-1-01258,vision_looming_attention,984.923,1.0,1,0,,1,0.157,3.1986,0.4219,0.2844,50.29,0,9.7952,0.2913,0.2913,0.4538,1,0,0,,0.0,0.0,,1,2,1,0.5407,0.2299,0.2681,3.9367,0.7819,0.02273,0.06797,0.0,0.36477,0.36477,1,中,0,vision
tra-03009,train,tra-1-00921,sustained_outward_lean,605.512,1.0,0,1,11.0813,1,0.9519,13.8826,11.5165,5.5197,565.418,1,9.6008,0.5021,0.5021,2.7871,1,0,0,,0.0,0.0,,1,0,0,0.0,0.0,0.0,,0.0,0.488419,0.195097,0.0,0.0,0.488419,1,中,0,imu
